worker_id,city_risk_index,rainfall_last_3day_avg,flood_zone_flag,traffic_peak_index,pollution_spike_flag,parcel_demand_index,historical_income_variance,active_hours_ratio,gps_jump_distance,claim_frequency_7day,nearby_claim_cluster_score,income_loss_hours
WRK-01601,0.5719,59.15,0,1.0,1,0.8448,0.5314,0.8234,0.3,1.0,0.3428,5.31
WRK-01602,0.3302,49.5,0,0.7819,1,0.7455,0.6136,0.3759,1.07,0.0,0.2781,0.51
WRK-01603,0.4691,104.87,0,0.9877,1,0.2571,0.9838,0.7573,1.0,3.0,0.1128,9.03
WRK-01604,0.4122,59.87,0,1.0,0,0.81,0.5688,0.7433,0.83,2.0,0.1053,7.53
WRK-01605,0.7049,90.48,1,0.9491,0,0.2759,1.0,0.8896,0.36,3.0,0.337,12.82
WRK-01606,0.4057,10.46,0,0.4625,1,0.6225,0.1771,0.4432,0.18,0.0,0.1389,0.0
WRK-01607,0.2773,48.03,0,0.8783,0,0.6427,0.1412,0.7314,3.09,0.0,0.3286,2.25
WRK-01608,0.8429,165.38,0,1.0,0,0.6642,0.3806,0.4881,0.81,0.0,0.1949,15.28
WRK-01609,0.5953,42.2,0,0.8321,0,1.0,0.9955,0.7891,0.82,1.0,0.0681,6.03
WRK-01610,0.5023,33.78,0,0.7538,0,0.9913,1.0,0.1836,32.4,6.4,0.9242,25.57
WRK-01611,0.6042,63.91,1,0.9076,0,0.182,1.0,0.8286,5.11,3.0,0.1202,18.25
WRK-01612,0.5222,19.48,1,0.7496,0,0.1808,1.0,0.8501,3.33,2.0,0.0231,10.72
WRK-01613,0.4106,43.45,0,0.5901,1,0.9075,0.7071,0.6541,7.23,1.0,0.1436,3.71
WRK-01614,0.361,52.93,0,0.727,0,0.4212,0.7553,0.659,1.98,2.0,0.2359,2.31
WRK-01615,0.8522,83.98,0,1.0,0,0.5794,0.3012,0.6978,1.21,3.0,0.3384,13.83
WRK-01616,0.5416,4.43,0,0.7233,1,0.4122,0.6983,0.796,0.12,1.0,0.3999,1.08
WRK-01617,0.462,56.53,0,0.7696,0,0.558,0.2662,0.5424,0.13,0.0,0.0739,0.0
WRK-01618,0.7463,82.71,0,0.874,1,0.4418,0.7745,0.2971,2.3,0.0,0.2917,10.71
WRK-01619,0.7668,94.67,1,1.0,0,0.424,0.581,0.6757,1.13,9.0,0.2519,21.22
WRK-01620,0.3757,20.26,1,0.5579,0,0.6575,0.1089,0.6927,0.82,3.0,0.2523,10.84
WRK-01621,0.5688,58.85,0,0.8637,1,0.8335,0.4739,0.6827,3.15,1.0,0.3964,4.2
WRK-01622,0.9231,103.94,1,1.0,0,0.4258,0.8473,0.0841,101.19,6.8,0.9444,39.43
WRK-01623,0.4054,11.7,0,0.4253,0,0.492,0.9609,0.8707,0.91,1.0,0.0226,2.51
WRK-01624,0.7293,92.71,0,1.0,0,0.5373,0.3548,0.8433,4.66,3.0,0.0284,9.17
WRK-01625,0.6637,100.79,0,1.0,0,0.4275,0.69,0.8163,3.66,1.0,0.311,9.9
WRK-01626,0.4848,11.38,0,0.5797,0,0.5648,0.3928,0.831,0.25,0.0,0.114,0.61
WRK-01627,0.6021,99.38,0,1.0,0,0.7835,0.3688,0.6328,3.8,1.0,0.2193,9.35
WRK-01628,0.6277,78.2,1,0.7979,0,0.4834,0.6082,0.6489,10.82,1.0,0.3368,6.25
WRK-01629,0.557,56.01,0,0.7696,1,0.3376,0.9533,0.6719,3.08,0.0,0.2377,0.0
WRK-01630,0.4553,25.39,1,0.8089,1,0.5818,0.607,0.8937,0.15,2.0,0.3392,11.27
WRK-01631,0.6086,107.77,0,1.0,0,0.3319,1.0,0.7924,1.27,1.0,0.1236,11.25
WRK-01632,0.3755,16.64,0,0.6412,0,0.4089,0.8636,0.9351,0.12,1.0,0.0556,3.92
WRK-01633,0.8615,176.15,1,1.0,0,0.5204,0.3743,0.8411,0.9,5.0,0.4544,24.02
WRK-01634,0.4229,26.21,0,0.6278,0,0.5039,0.4056,0.7025,2.51,0.0,0.257,1.18
WRK-01635,0.607,111.42,1,0.9415,0,0.2762,1.0,0.8259,0.09,4.0,0.1743,14.44
WRK-01636,0.5918,87.79,0,1.0,0,0.6143,0.341,0.8549,0.94,3.0,0.2816,6.97
WRK-01637,0.66,18.8,0,0.7592,1,0.4497,0.6735,0.8367,2.08,0.0,0.2332,1.69
WRK-01638,0.7401,105.88,1,0.8078,0,0.4085,0.7813,0.7276,0.97,2.0,0.5291,14.5
WRK-01639,0.5523,26.6,0,0.7298,1,0.6912,0.1761,0.8218,0.52,1.0,0.0882,0.0
WRK-01640,0.4446,63.3,0,0.8501,0,0.6051,0.2138,0.6553,3.14,2.0,0.3568,3.13
WRK-01641,0.49,44.29,0,0.6522,0,0.984,0.8567,0.5542,1.48,3.0,0.203,1.5
WRK-01642,0.6405,109.29,1,1.0,1,0.5652,0.256,0.8801,2.02,3.0,0.3517,22.93
WRK-01643,0.7114,72.23,0,0.7393,0,0.5099,0.3798,0.8717,0.89,0.0,0.3903,0.09
WRK-01644,0.8318,79.31,0,0.8696,0,0.4858,0.6777,0.4553,0.68,2.0,0.0378,10.2
WRK-01645,0.5664,22.15,0,0.7023,1,0.4559,0.6096,0.4595,1.09,0.0,0.3723,3.35
WRK-01646,0.418,54.92,0,1.0,0,0.2913,1.0,0.8596,1.75,1.0,0.186,6.8
WRK-01647,0.5128,56.33,1,0.9507,0,0.1341,1.0,0.6992,0.04,2.0,0.3977,15.59
WRK-01648,0.3624,50.28,0,0.7816,0,0.4264,1.0,0.7362,1.53,0.0,0.176,4.33
WRK-01649,0.2685,20.71,0,0.5757,0,0.7086,0.5202,0.2655,45.63,8.9,0.6403,19.5
WRK-01650,0.5061,32.09,0,0.8246,0,0.7812,0.3313,0.6079,3.88,0.0,0.3051,0.43
WRK-01651,0.6394,28.42,0,0.7989,1,0.5717,0.4365,0.7795,1.58,3.0,0.3325,3.03
WRK-01652,0.6951,73.73,0,1.0,0,0.6508,0.1486,0.8784,2.59,1.0,0.0025,7.49
WRK-01653,0.6898,105.53,0,1.0,1,0.6549,0.1053,0.5927,1.3,2.0,0.0675,6.54
WRK-01654,0.5731,128.91,1,1.0,1,0.4294,0.6487,0.5957,1.04,4.0,0.3983,16.92
WRK-01655,0.538,24.87,0,1.0,0,0.4163,0.6059,0.5571,0.24,0.0,0.1816,8.35
WRK-01656,0.505,21.62,0,0.6686,0,0.4518,0.5101,0.68,1.15,0.0,0.2094,3.14
WRK-01657,0.3691,42.21,0,0.6824,0,0.3919,0.9205,0.6692,1.21,1.0,0.2059,3.12
WRK-01658,0.6014,63.94,0,0.6586,0,0.4846,0.5084,0.7476,1.15,1.0,0.2608,3.95
WRK-01659,0.4873,45.19,0,0.5885,1,1.0,0.9403,0.7898,4.59,0.0,0.0253,4.99
WRK-01660,0.5258,90.17,0,0.9551,0,0.3843,0.8103,0.871,0.25,2.0,0.0724,10.54
WRK-01661,0.7207,106.46,1,1.0,0,0.2454,1.0,0.6235,1.38,4.0,0.2804,17.96
WRK-01662,0.7117,94.34,1,0.8767,0,0.3514,1.0,0.6761,1.2,3.0,0.2717,22.68
WRK-01663,0.517,46.2,0,0.8682,0,0.5641,0.2545,0.6841,5.84,2.0,0.0934,5.41
WRK-01664,0.6718,95.94,0,1.0,1,0.7627,0.506,0.6994,0.71,0.0,0.1921,7.23
WRK-01665,0.6285,113.1,1,1.0,0,0.05,1.0,0.6233,1.13,5.0,0.3974,22.34
WRK-01666,0.7151,95.62,1,0.97,0,0.4713,0.4531,0.7942,3.74,3.0,0.1304,17.82
WRK-01667,0.4773,60.23,0,0.8778,0,0.406,1.0,0.709,2.21,1.0,0.0418,6.88
WRK-01668,0.3694,60.1,0,0.8591,0,0.3249,1.0,0.5172,1.11,0.0,0.2957,5.23
WRK-01669,0.5437,147.98,0,1.0,0,0.5185,0.8032,0.3905,0.33,2.0,0.0085,9.14
WRK-01670,0.4117,52.55,0,0.7463,0,0.7158,0.3481,0.7964,1.81,2.0,0.0126,2.69
WRK-01671,0.4337,67.31,0,0.7802,0,0.3485,1.0,0.8012,1.45,2.0,0.2426,4.55
WRK-01672,0.4988,115.27,0,1.0,1,0.2194,1.0,0.7497,1.18,0.0,0.1459,11.43
WRK-01673,0.5206,93.85,0,1.0,0,0.6505,0.1497,0.5842,0.79,4.0,0.0342,11.36
WRK-01674,0.5272,50.15,0,0.7079,0,0.8735,0.6844,0.7317,1.63,1.0,0.3315,0.86
WRK-01675,0.6023,38.99,0,0.6332,0,0.7249,0.4862,0.7382,0.68,1.0,0.0303,2.39
WRK-01676,0.3487,30.49,0,0.7059,0,0.5565,0.2755,0.866,0.87,1.0,0.0637,3.56
WRK-01677,0.5069,31.89,1,0.7532,0,0.4438,0.5331,0.6056,2.25,5.0,0.1964,16.73
WRK-01678,0.5912,92.03,1,0.7352,0,0.7489,0.2665,0.7795,0.26,2.0,0.1008,20.32
WRK-01679,0.3967,12.63,0,0.5374,0,1.0,0.8822,0.6031,1.54,0.0,0.0986,2.57
WRK-01680,0.6662,80.59,0,0.8412,0,0.5276,0.4495,0.8052,1.73,1.0,0.1782,8.55
WRK-01681,0.3151,32.93,0,0.5876,0,0.3654,1.0,0.8931,1.2,3.0,0.0632,2.02
WRK-01682,0.706,83.21,0,1.0,0,0.6246,0.1014,0.8171,2.63,3.0,0.1305,8.41
WRK-01683,0.5617,112.97,0,1.0,0,0.2353,1.0,0.5137,1.38,3.0,0.1426,11.17
WRK-01684,0.5241,34.86,0,0.6701,0,0.8143,0.4508,0.8783,3.61,2.0,0.3834,2.14
WRK-01685,0.4183,61.41,0,1.0,0,0.3284,0.8215,0.8662,0.72,0.0,0.267,4.7
WRK-01686,0.6472,79.48,0,1.0,0,0.2689,0.9928,0.7621,0.37,4.0,0.382,6.26
WRK-01687,0.5659,71.7,0,0.7727,0,0.9074,0.7746,0.8162,0.01,0.0,0.3642,2.64
WRK-01688,0.6334,79.55,0,0.9469,0,0.292,0.9304,0.9115,1.1,2.0,0.1127,6.18
WRK-01689,0.3576,28.33,0,0.5046,1,0.3282,0.9582,0.8239,4.77,2.0,0.2425,4.32
WRK-01690,0.7191,129.82,0,1.0,0,0.5976,0.1317,0.6262,2.8,4.0,0.2029,12.5
WRK-01691,0.4884,50.05,0,0.6267,0,0.3742,0.692,0.6184,0.84,1.0,0.3351,2.57
WRK-01692,0.4951,19.53,0,0.602,0,0.5628,0.3263,0.6475,0.16,2.0,0.2638,0.61
WRK-01693,0.4586,65.46,0,0.7382,0,0.5145,0.4072,0.3757,0.88,0.0,0.0913,0.0
WRK-01694,0.757,102.14,1,0.9641,0,0.0728,1.0,0.705,1.34,3.0,0.48,19.89
WRK-01695,0.6657,25.47,0,0.9031,0,0.247,1.0,0.9309,2.08,2.0,0.2253,5.14
WRK-01696,0.4456,35.06,0,0.5895,1,0.3586,0.8233,0.6007,0.55,1.0,0.1878,5.23
WRK-01697,0.6771,64.57,1,0.8417,0,0.4432,0.557,0.6941,2.09,4.0,0.0051,14.17
WRK-01698,0.6307,37.92,1,0.888,0,0.5991,0.3386,0.636,0.1,3.0,0.0256,15.03
WRK-01699,0.5658,64.07,0,1.0,0,0.7601,0.4422,0.5433,0.11,0.0,0.1928,7.07
WRK-01700,0.4319,15.37,0,0.6034,0,0.7215,0.1885,0.3428,81.32,6.7,0.728,15.33
WRK-01701,0.3636,78.78,0,1.0,0,0.6138,0.2432,0.8656,0.9,1.0,0.0334,3.28
WRK-01702,0.4827,72.21,0,0.9202,0,0.726,0.3926,0.9017,0.61,0.0,0.3372,5.13
WRK-01703,0.378,31.19,0,0.7444,0,0.6691,0.4057,0.7863,2.01,0.0,0.1148,2.71
WRK-01704,0.6124,74.18,0,1.0,0,0.9087,0.7066,0.6237,5.43,0.0,0.1453,3.62
WRK-01705,0.3783,38.23,0,0.5473,0,0.6218,0.4968,0.7521,2.41,0.0,0.3131,0.0
WRK-01706,0.5409,52.28,0,0.6886,0,0.7361,0.2769,0.8451,0.45,0.0,0.0567,1.81
WRK-01707,0.4852,29.9,1,0.5721,1,0.1024,1.0,0.8877,0.24,2.0,0.1306,15.55
WRK-01708,0.4759,19.98,0,0.5957,0,0.8227,0.5976,0.7808,1.49,0.0,0.0153,1.24
WRK-01709,0.6464,33.97,0,0.6748,0,0.47,0.5176,0.723,1.25,0.0,0.2045,3.03
WRK-01710,0.467,22.43,0,0.7532,1,0.8271,0.5917,0.8064,1.49,0.0,0.2995,0.87
WRK-01711,0.5186,48.47,0,0.9492,0,0.7264,0.1913,0.7336,0.2,0.0,0.352,3.66
WRK-01712,0.6314,103.33,1,0.845,1,0.1278,1.0,0.8988,0.65,2.0,0.6746,19.34
WRK-01713,0.2481,2.51,0,0.4258,0,0.6242,0.1441,0.8076,0.2,1.0,0.3287,3.99
WRK-01714,0.377,79.31,0,0.7989,0,0.939,1.0,0.9198,2.11,0.0,0.0892,3.07
WRK-01715,0.506,62.97,0,0.6998,0,0.4105,0.6412,0.8844,2.04,1.0,0.1418,1.82
WRK-01716,0.4169,21.52,0,0.5317,1,0.8839,0.6065,0.8686,0.12,0.0,0.0263,1.27
WRK-01717,0.5614,53.29,0,0.5996,0,0.5857,0.6626,0.2698,132.31,4.9,0.9796,26.16
WRK-01718,0.6942,96.41,1,0.9221,0,0.1873,1.0,0.7358,2.06,3.0,0.1651,13.1
WRK-01719,0.8758,79.43,0,0.768,0,0.9724,0.9273,0.6993,1.04,1.0,0.3067,3.89
WRK-01720,0.6642,202.69,0,1.0,1,0.6326,0.2755,0.8122,8.79,2.0,0.0901,12.34
WRK-01721,0.7218,97.03,1,1.0,0,0.2405,1.0,0.9432,3.19,2.0,0.0003,19.06
WRK-01722,0.2976,44.84,0,0.6467,0,0.765,0.295,0.8053,1.1,0.0,0.3439,2.36
WRK-01723,0.4888,34.5,0,0.5637,0,0.3996,0.6574,0.7532,0.51,0.0,0.0387,0.83
WRK-01724,0.3598,75.91,0,0.8461,0,0.2115,1.0,0.5309,4.08,1.0,0.2302,7.46
WRK-01725,0.5982,204.57,0,1.0,0,0.6255,0.2572,0.8186,1.68,2.0,0.3597,11.11
WRK-01726,0.5525,58.17,0,0.9245,0,0.791,0.3638,0.8766,0.45,0.0,0.2623,7.65
WRK-01727,0.4727,10.32,0,0.7022,1,0.7847,0.4305,0.305,45.17,7.8,0.6753,21.4
WRK-01728,0.7406,72.98,0,0.7568,0,0.6991,0.5257,0.5337,1.25,1.0,0.3642,2.43
WRK-01729,0.651,93.56,0,1.0,0,0.3015,0.8797,0.8113,1.34,1.0,0.1776,9.53
WRK-01730,0.7159,87.17,0,1.0,0,0.1197,1.0,0.6154,0.06,4.0,0.1603,13.63
WRK-01731,0.4452,57.63,0,0.8168,0,0.5084,0.3987,0.8244,0.32,2.0,0.0617,4.33
WRK-01732,0.4426,4.58,0,0.576,1,0.9621,0.8725,0.5585,1.69,1.0,0.358,3.81
WRK-01733,0.5243,102.77,0,0.9172,0,0.495,0.7303,0.8128,3.1,0.0,0.2976,12.97
WRK-01734,0.4795,140.92,1,1.0,0,0.5226,0.8813,0.6708,0.59,4.0,0.2472,21.46
WRK-01735,0.608,74.52,0,0.7787,0,0.3475,0.8143,0.545,0.11,0.0,0.2707,3.55
WRK-01736,0.5218,63.74,0,0.715,0,0.5516,0.5641,0.7662,0.65,1.0,0.3344,3.68
WRK-01737,0.6312,129.84,1,1.0,0,0.1885,1.0,0.1697,21.69,11.3,1.0,33.39
WRK-01738,0.7863,73.25,1,0.95,0,0.5907,0.1618,0.7214,1.85,1.0,0.2343,12.52
WRK-01739,0.8565,106.56,1,1.0,0,0.0824,1.0,0.414,0.49,5.0,0.5379,21.12
WRK-01740,0.7099,31.01,0,0.7819,0,0.2468,1.0,0.6511,1.07,2.0,0.0742,5.49
WRK-01741,0.775,77.52,0,0.8521,0,0.2582,1.0,0.5853,1.47,0.0,0.0148,8.43
WRK-01742,0.4021,35.57,1,0.6415,0,0.1432,1.0,0.8082,2.76,6.0,0.3364,8.8
WRK-01743,0.6627,89.65,1,0.7957,0,0.3168,0.9152,0.5661,2.81,3.0,0.3359,14.58
WRK-01744,0.7661,93.3,0,0.9568,0,0.8102,0.4436,0.792,0.01,3.0,0.1168,8.08
WRK-01745,0.6839,36.97,0,0.9339,0,0.7404,0.6909,0.5906,10.56,0.0,0.3185,4.53
WRK-01746,0.4147,15.84,0,0.4099,0,0.7324,0.4872,0.7547,0.03,2.0,0.3546,4.39
WRK-01747,0.4164,5.11,0,0.7169,0,0.7949,0.4957,0.6139,3.03,2.0,0.1814,3.26
WRK-01748,0.6841,83.19,0,0.892,0,0.4702,0.5626,0.7199,6.22,2.0,0.2376,9.1
WRK-01749,0.4238,46.66,0,0.6576,0,1.0,0.9048,0.6318,0.76,0.0,0.0352,4.84
WRK-01750,0.387,45.24,0,0.7193,0,0.5579,0.2658,0.5607,7.65,1.0,0.0242,0.21
WRK-01751,0.3908,39.99,0,0.423,0,0.528,1.0,0.6639,2.75,0.0,0.2246,5.45
WRK-01752,0.5174,25.87,0,0.5509,0,0.414,0.7585,0.7146,2.98,1.0,0.096,1.84
WRK-01753,0.3808,80.26,0,0.7743,0,0.9275,0.8095,0.3023,0.45,4.0,0.2687,5.74
WRK-01754,0.6842,100.35,1,0.8498,0,0.398,0.7704,0.6258,5.13,3.0,0.2978,20.14
WRK-01755,0.3308,46.98,0,0.6404,0,0.4918,1.0,0.9209,0.79,0.0,0.3641,0.88
WRK-01756,0.5373,64.91,0,1.0,0,0.2907,0.9309,0.9069,9.1,1.0,0.0853,4.85
WRK-01757,0.5893,153.35,0,1.0,0,0.4362,0.7959,0.6972,0.92,2.0,0.0134,11.27
WRK-01758,0.78,70.56,1,0.9436,0,0.2844,1.0,0.8626,0.57,3.0,0.3961,17.23
WRK-01759,0.6663,64.13,0,0.8294,0,0.7372,0.354,0.501,0.29,1.0,0.0573,7.49
WRK-01760,0.6959,118.54,1,0.9497,0,0.5152,0.4375,0.7478,2.86,2.0,0.3282,14.28
WRK-01761,0.6677,76.83,0,0.8612,0,0.6432,0.0308,0.5726,2.15,0.0,0.0682,2.61
WRK-01762,0.7222,91.95,0,0.7292,0,0.6171,0.138,0.6521,0.1,1.0,0.3035,8.42
WRK-01763,0.7451,88.47,0,0.9777,0,0.4928,0.4009,0.8311,1.53,2.0,0.2321,9.97
WRK-01764,0.6547,77.82,0,0.8333,0,1.0,0.8847,0.3015,56.32,5.9,0.8261,18.71
WRK-01765,0.661,128.55,0,0.9226,0,0.498,0.9258,0.2909,80.06,4.3,0.7636,22.4
WRK-01766,0.4162,34.45,0,0.6553,0,0.4844,0.4363,0.7024,1.5,0.0,0.0434,5.08
WRK-01767,0.6265,91.09,1,0.9628,0,0.3992,0.6356,0.8323,0.68,4.0,0.1861,14.83
WRK-01768,0.6606,79.07,1,0.8376,0,0.5277,0.5203,0.5874,2.2,2.0,0.1082,14.69
WRK-01769,0.8566,120.28,1,1.0,0,0.7366,0.6166,0.7584,0.92,3.0,0.5613,17.99
WRK-01770,0.7668,41.81,0,0.7439,0,0.4995,0.3824,0.8072,3.21,2.0,0.3469,2.17
WRK-01771,0.3837,67.24,0,0.9442,0,0.5194,0.3508,0.6812,4.67,3.0,0.107,3.72
WRK-01772,0.5792,73.94,1,0.9612,0,0.4093,0.7563,0.1411,73.06,8.5,0.8519,26.26
WRK-01773,0.4034,71.41,0,1.0,0,0.6129,0.1475,0.6236,3.43,0.0,0.0837,6.09
WRK-01774,0.6717,83.62,0,0.9556,0,0.135,1.0,0.7631,0.86,3.0,0.2271,11.31
WRK-01775,0.5217,41.99,0,0.7637,0,0.9163,1.0,0.8437,0.71,0.0,0.286,5.4
WRK-01776,0.5973,49.1,0,0.8508,0,0.2311,1.0,0.7906,0.15,0.0,0.0399,7.4
WRK-01777,0.4938,76.91,0,1.0,0,0.3171,1.0,0.5748,2.36,1.0,0.3635,4.01
WRK-01778,0.5923,32.77,1,0.8665,0,0.3936,0.6802,0.8389,3.49,1.0,0.2628,12.75
WRK-01779,0.4246,85.89,0,1.0,0,0.2965,1.0,0.5148,0.83,2.0,0.1091,9.12
WRK-01780,0.3805,42.96,0,0.713,0,0.2903,1.0,0.7666,0.22,1.0,0.0085,3.73
WRK-01781,0.7184,78.89,0,1.0,0,0.7742,0.3973,0.9184,0.53,1.0,0.3823,7.77
WRK-01782,0.3533,45.65,0,0.9137,0,0.5791,0.1878,0.8037,1.08,0.0,0.1073,9.13
WRK-01783,0.6271,152.79,0,1.0,0,0.8632,0.6505,0.8317,0.32,1.0,0.004,10.82
WRK-01784,0.2903,8.7,0,0.4724,0,0.2518,1.0,0.7081,2.26,0.0,0.2945,4.8
WRK-01785,0.4611,43.81,0,0.6926,0,0.3756,0.7269,0.8923,1.07,2.0,0.1383,3.3
WRK-01786,0.5696,42.39,0,0.9264,1,0.3786,0.9023,0.5579,0.89,2.0,0.3214,4.5
WRK-01787,0.5989,20.01,0,0.7675,0,0.2376,1.0,0.573,6.71,0.0,0.3406,2.88
WRK-01788,0.5728,139.9,0,1.0,1,0.4839,0.4225,0.7221,1.97,6.0,0.1292,12.03
WRK-01789,0.5613,100.47,1,0.9804,1,0.5766,0.2158,0.8076,0.55,5.0,0.3517,14.66
WRK-01790,0.5031,50.74,1,0.7414,0,0.3784,0.7003,0.5199,5.66,2.0,0.2505,12.26
WRK-01791,0.4277,66.27,0,0.9097,0,0.6941,0.2402,0.1954,38.29,7.0,0.938,21.43
WRK-01792,0.478,12.98,0,0.5915,0,0.7922,0.4073,0.7664,0.93,0.0,0.353,6.75
WRK-01793,0.3341,79.67,1,1.0,0,0.05,1.0,0.8984,3.0,3.0,0.0237,12.34
WRK-01794,0.5475,76.83,0,1.0,0,0.3466,0.7746,0.4733,0.49,0.0,0.2278,6.62
WRK-01795,0.6089,83.74,1,0.9438,1,0.468,0.7374,0.6213,0.33,3.0,0.2507,20.28
WRK-01796,0.6339,22.18,0,0.7765,1,0.3499,0.8654,0.2313,106.54,6.7,0.8629,19.8
WRK-01797,0.6367,33.73,0,0.5734,0,0.6119,0.3127,0.7147,5.34,0.0,0.0118,4.93
WRK-01798,0.3681,9.39,1,0.8145,1,0.6098,0.2002,0.5578,0.57,3.0,0.3961,13.05
WRK-01799,0.7356,82.0,0,0.8669,0,0.2455,1.0,0.7065,2.07,0.0,0.3313,9.3
WRK-01800,0.5053,83.41,0,0.9863,0,0.3194,1.0,0.7613,0.59,3.0,0.2281,10.39
WRK-01801,0.7541,150.62,0,1.0,0,0.7066,0.452,0.554,0.11,2.0,0.3889,10.6
WRK-01802,0.6635,104.04,0,1.0,0,0.4509,0.6952,0.5309,0.6,0.0,0.1206,10.6
WRK-01803,0.6904,66.05,1,0.8636,1,0.3116,0.8761,0.8904,1.17,5.0,0.2936,14.13
WRK-01804,0.4071,64.33,1,1.0,0,0.05,1.0,0.7133,1.01,2.0,0.2598,11.15
WRK-01805,0.6124,21.31,0,0.7753,1,0.854,0.7361,0.6197,4.16,1.0,0.0298,3.07
WRK-01806,0.6041,96.38,1,1.0,0,0.3433,1.0,0.6947,1.34,2.0,0.109,12.93
WRK-01807,0.8193,108.13,1,1.0,0,0.5437,0.268,0.6136,2.36,3.0,0.413,17.24
WRK-01808,0.6473,91.41,1,0.868,0,0.5443,0.5148,0.8795,0.47,1.0,0.3864,9.92
WRK-01809,0.6078,104.82,0,1.0,0,0.5348,0.3639,0.6866,0.65,1.0,0.0432,8.61
WRK-01810,0.5076,35.58,0,0.6259,0,0.7165,0.399,0.6015,0.27,1.0,0.2993,1.77
WRK-01811,0.5446,46.67,0,0.8439,1,0.4439,0.9447,0.6348,5.94,1.0,0.1797,7.46
WRK-01812,0.5526,45.53,1,0.6427,0,0.385,0.9447,0.3646,0.19,5.0,0.0185,13.63
WRK-01813,0.4977,54.37,0,0.6898,0,0.8216,0.6462,0.2781,74.16,8.3,0.9457,28.56
WRK-01814,0.6161,77.14,0,0.8896,0,0.5571,0.6607,0.8503,0.2,0.0,0.0301,6.56
WRK-01815,0.3732,31.41,1,0.7185,0,0.7693,0.4256,0.8833,0.12,4.0,0.2656,10.95
WRK-01816,0.7297,91.3,0,1.0,0,0.5061,0.4552,0.7191,0.65,2.0,0.2993,10.02
WRK-01817,0.6721,28.1,0,0.9162,1,0.1602,1.0,0.7886,0.02,1.0,0.1621,5.55
WRK-01818,0.515,63.76,0,1.0,0,0.2637,1.0,0.8035,1.19,1.0,0.3171,4.02
WRK-01819,0.5641,29.37,0,0.8794,0,0.1075,1.0,0.8927,1.13,1.0,0.124,5.49
WRK-01820,0.464,63.93,0,0.9174,0,0.7947,0.4133,0.7099,1.33,1.0,0.2623,5.5
WRK-01821,0.476,76.57,0,1.0,1,0.4089,0.6176,0.7796,2.35,0.0,0.3713,9.26
WRK-01822,0.5544,62.62,0,0.7973,0,0.8823,0.7478,0.6132,0.67,0.0,0.0599,4.48
WRK-01823,0.4803,107.88,0,1.0,0,0.4609,0.8457,0.6158,0.8,4.0,0.2997,12.79
WRK-01824,0.3484,36.06,0,0.7328,0,0.908,0.8798,0.343,29.84,4.3,0.8289,21.71
WRK-01825,0.4048,57.96,0,0.7532,0,0.6524,0.0111,0.8802,0.17,0.0,0.2556,3.99
WRK-01826,0.3357,31.82,0,0.5301,0,0.9825,1.0,0.6918,0.89,0.0,0.054,3.4
WRK-01827,0.6078,90.0,0,1.0,0,0.6905,0.1491,0.7626,5.09,6.0,0.1705,9.91
WRK-01828,0.32,25.99,0,0.5544,0,0.4576,0.6231,0.7091,0.12,1.0,0.3774,2.24
WRK-01829,0.7699,106.28,1,1.0,0,0.3349,0.8206,0.6479,0.04,7.0,0.3153,17.76
WRK-01830,0.3635,9.94,0,0.563,0,0.5559,0.25,0.774,1.1,0.0,0.0556,3.73
WRK-01831,0.5364,103.63,0,1.0,0,0.3197,0.9902,0.8637,1.98,2.0,0.3736,7.44
WRK-01832,0.1817,22.37,1,0.632,0,0.3522,0.9416,0.7179,1.9,2.0,0.0837,9.98
WRK-01833,0.6955,104.26,1,0.9332,1,0.0673,1.0,0.602,0.06,2.0,0.4308,14.65
WRK-01834,0.7071,95.37,1,1.0,0,0.3433,0.8559,0.7394,1.31,8.0,0.3902,18.65
WRK-01835,0.6415,77.96,0,0.9255,0,0.5819,0.2432,0.6249,2.79,0.0,0.0978,7.91
WRK-01836,0.5645,39.32,0,0.8056,0,0.9889,0.9868,0.6535,6.26,0.0,0.1485,8.99
WRK-01837,0.3403,12.36,0,0.415,0,0.5931,0.1443,0.8888,0.96,0.0,0.252,0.0
WRK-01838,0.3101,46.86,0,0.904,0,0.7652,0.4007,0.7947,2.12,0.0,0.021,4.95
WRK-01839,0.6238,45.69,0,0.9714,0,0.445,0.5897,0.8267,3.64,0.0,0.2973,4.2
WRK-01840,0.6694,89.47,0,0.9385,0,0.5513,0.432,0.7273,0.04,2.0,0.1691,10.16
WRK-01841,0.6549,96.38,0,0.9572,0,0.4401,0.7174,0.6838,1.7,3.0,0.3389,9.91
WRK-01842,0.6427,100.94,0,1.0,0,0.7546,0.4008,0.9305,2.12,4.0,0.082,8.92
WRK-01843,0.3324,51.84,0,0.7859,0,0.3582,0.7854,0.8625,3.43,2.0,0.1646,4.19
WRK-01844,0.4679,60.38,0,0.7596,1,0.477,0.6172,0.8155,0.05,0.0,0.3121,1.95
WRK-01845,0.5291,53.91,0,0.7474,0,0.7945,0.719,0.661,0.2,1.0,0.2398,0.65
WRK-01846,0.6663,134.0,0,1.0,0,0.3638,0.8674,0.5627,0.23,2.0,0.2777,14.95
WRK-01847,0.5694,151.0,1,1.0,0,0.05,1.0,0.4095,2.86,4.0,0.3936,20.52
WRK-01848,0.668,98.97,0,0.9547,0,0.2913,0.9375,0.23,38.81,5.5,0.7158,23.07
